Starting Inheritance SGA Optimization
Feature count range: 30 -> 10

=== Current Feature Count: 30 ===
  Gen 790 | Best MCC: 0.6843
  Gen 800 | Best MCC: 0.6843
  Gen 810 | Best MCC: 0.6843
  Gen 820 | Best MCC: 0.6843
  Gen 830 | Best MCC: 0.6843
  Gen 840 | Best MCC: 0.6843
  Gen 850 | Best MCC: 0.6843
  Gen 860 | Best MCC: 0.6843
  Gen 870 | Best MCC: 0.6843
  Gen 880 | Best MCC: 0.6843
  Gen 890 | Best MCC: 0.6843
  Gen 900 | Best MCC: 0.6843
  Gen 910 | Best MCC: 0.6843
  Gen 920 | Best MCC: 0.6843
  Gen 930 | Best MCC: 0.6843
  Gen 940 | Best MCC: 0.6843
  Gen 950 | Best MCC: 0.6843
  Gen 960 | Best MCC: 0.6843
  Gen 970 | Best MCC: 0.6843
  Gen 980 | Best MCC: 0.6843
  Gen 990 | Best MCC: 0.6843
  Gen 1000 | Best MCC: 0.6843

=== Current Feature Count: 23 ===
  Gen 10 | Best MCC: 0.6783
  Gen 20 | Best MCC: 0.6783
  Gen 30 | Best MCC: 0.6783
  Gen 40 | Best MCC: 0.6783
  Gen 50 | Best MCC: 0.6783
  Gen 60 | Best MCC: 0.6783
  Gen 70 | Best MCC: 0.6783
  Gen 80 | Best MCC: 0.6783
  Gen 90 | Best MCC: 0.6783
  Gen 100 | Best MCC: 0.6869
  Gen 110 | Best MCC: 0.6952
  Gen 120 | Best MCC: 0.6952
  Gen 130 | Best MCC: 0.6952
  Gen 140 | Best MCC: 0.6952
  Gen 150 | Best MCC: 0.6952
  Gen 160 | Best MCC: 0.6952
  Gen 170 | Best MCC: 0.6952
  Gen 180 | Best MCC: 0.6952
  Gen 190 | Best MCC: 0.6952
  Gen 200 | Best MCC: 0.6952
  Gen 210 | Best MCC: 0.6952
  Gen 220 | Best MCC: 0.6952
  Gen 230 | Best MCC: 0.6952
  Gen 240 | Best MCC: 0.6952
  Gen 250 | Best MCC: 0.6952
  Gen 260 | Best MCC: 0.6952
  Gen 270 | Best MCC: 0.6952
  Gen 280 | Best MCC: 0.6952
  Gen 290 | Best MCC: 0.6952
  Gen 300 | Best MCC: 0.6952
  Gen 310 | Best MCC: 0.6952
  Gen 320 | Best MCC: 0.6952
  Gen 330 | Best MCC: 0.6952
  Gen 340 | Best MCC: 0.6952
  Gen 350 | Best MCC: 0.6952
  Gen 360 | Best MCC: 0.6952
  Gen 370 | Best MCC: 0.6952
  Gen 380 | Best MCC: 0.6952
  Gen 390 | Best MCC: 0.6952
  Gen 400 | Best MCC: 0.6952
  Gen 410 | Best MCC: 0.6952
  Gen 420 | Best MCC: 0.6952
  Gen 430 | Best MCC: 0.6952
  Gen 440 | Best MCC: 0.6952
  Gen 450 | Best MCC: 0.6952
  Gen 460 | Best MCC: 0.6952
  Gen 470 | Best MCC: 0.6952
  Gen 480 | Best MCC: 0.6952
  Gen 490 | Best MCC: 0.6952
  Gen 500 | Best MCC: 0.6952
  Gen 510 | Best MCC: 0.6952
  Gen 520 | Best MCC: 0.6952
  Gen 530 | Best MCC: 0.6952
  Gen 540 | Best MCC: 0.6952
  Gen 550 | Best MCC: 0.6952
  Gen 560 | Best MCC: 0.6952
  Gen 570 | Best MCC: 0.6952
  Gen 580 | Best MCC: 0.6952
  Gen 590 | Best MCC: 0.6952
  Gen 600 | Best MCC: 0.6952
  Gen 610 | Best MCC: 0.6952
  Gen 620 | Best MCC: 0.6952
  Gen 630 | Best MCC: 0.6952
  Gen 640 | Best MCC: 0.6952
  Gen 650 | Best MCC: 0.6952
  Gen 660 | Best MCC: 0.6952
  Gen 670 | Best MCC: 0.6952
  Gen 680 | Best MCC: 0.6952
  Gen 690 | Best MCC: 0.6952
  Gen 700 | Best MCC: 0.6952
  Gen 710 | Best MCC: 0.6952
  Gen 720 | Best MCC: 0.6952
  Gen 730 | Best MCC: 0.6952
  Gen 740 | Best MCC: 0.6952
  Gen 750 | Best MCC: 0.6952
  Gen 760 | Best MCC: 0.6952
  Gen 770 | Best MCC: 0.6952
  Gen 780 | Best MCC: 0.6952
  Gen 790 | Best MCC: 0.6952
  Gen 800 | Best MCC: 0.6952
  Gen 810 | Best MCC: 0.6952
  Gen 820 | Best MCC: 0.6952
  Gen 830 | Best MCC: 0.6952
  Gen 840 | Best MCC: 0.6952
  Gen 850 | Best MCC: 0.6952
  Gen 860 | Best MCC: 0.6952
  Gen 870 | Best MCC: 0.6952
  Gen 880 | Best MCC: 0.6952
  Gen 890 | Best MCC: 0.6952
  Gen 900 | Best MCC: 0.6952
  Gen 910 | Best MCC: 0.6952
  Gen 920 | Best MCC: 0.6952
  Gen 930 | Best MCC: 0.6952
  Gen 940 | Best MCC: 0.6952
  Gen 950 | Best MCC: 0.6952
  Gen 960 | Best MCC: 0.6952
  Gen 970 | Best MCC: 0.6952
  Gen 980 | Best MCC: 0.6952
  Gen 990 | Best MCC: 0.6952
  Gen 1000 | Best MCC: 0.6952

=== Current Feature Count: 22 ===
  Gen 10 | Best MCC: 0.6706
  Gen 20 | Best MCC: 0.6706
  Gen 30 | Best MCC: 0.6706
  Gen 40 | Best MCC: 0.6706
  Gen 50 | Best MCC: 0.6706
  Gen 60 | Best MCC: 0.6706
  Gen 70 | Best MCC: 0.6706
  Gen 80 | Best MCC: 0.6706
  Gen 90 | Best MCC: 0.6706
  Gen 100 | Best MCC: 0.6706
  Gen 110 | Best MCC: 0.6706
  Gen 120 | Best MCC: 0.6706
  Gen 130 | Best MCC: 0.6706
  Gen 140 | Best MCC: 0.6706
  Gen 150 | Best MCC: 0.6706
  Gen 160 | Best MCC: 0.6706
  Gen 170 | Best MCC: 0.6706
  Gen 180 | Best MCC: 0.6706
  Gen 190 | Best MCC: 0.6706
  Gen 200 | Best MCC: 0.6706
  Gen 210 | Best MCC: 0.6706
  Gen 220 | Best MCC: 0.6880
  Gen 230 | Best MCC: 0.6880
  Gen 240 | Best MCC: 0.6880
  Gen 250 | Best MCC: 0.6880
  Gen 260 | Best MCC: 0.6880
  Gen 270 | Best MCC: 0.6880
  Gen 280 | Best MCC: 0.6880
  Gen 290 | Best MCC: 0.6880
  Gen 300 | Best MCC: 0.6880
  Gen 310 | Best MCC: 0.6880
  Gen 320 | Best MCC: 0.6880
  Gen 330 | Best MCC: 0.6880
  Gen 340 | Best MCC: 0.6880
  Gen 350 | Best MCC: 0.6880
  Gen 360 | Best MCC: 0.6880
  Gen 370 | Best MCC: 0.6880
  Gen 380 | Best MCC: 0.6880
  Gen 390 | Best MCC: 0.6880
  Gen 400 | Best MCC: 0.6880
  Gen 410 | Best MCC: 0.6880
  Gen 420 | Best MCC: 0.6880
  Gen 430 | Best MCC: 0.6880
  Gen 440 | Best MCC: 0.6880
  Gen 450 | Best MCC: 0.6880
  Gen 460 | Best MCC: 0.6880
  Gen 470 | Best MCC: 0.6880
  Gen 480 | Best MCC: 0.6880
  Gen 490 | Best MCC: 0.6880
  Gen 500 | Best MCC: 0.6880
  Gen 510 | Best MCC: 0.6880
  Gen 520 | Best MCC: 0.6880
  Gen 530 | Best MCC: 0.6880
  Gen 540 | Best MCC: 0.6880
  Gen 550 | Best MCC: 0.6880
  Gen 560 | Best MCC: 0.6880
  Gen 570 | Best MCC: 0.6880
  Gen 580 | Best MCC: 0.6880
  Gen 590 | Best MCC: 0.6880
  Gen 600 | Best MCC: 0.6880
  Gen 610 | Best MCC: 0.6880
  Gen 620 | Best MCC: 0.6880
  Gen 630 | Best MCC: 0.6880
  Gen 640 | Best MCC: 0.6880
  Gen 650 | Best MCC: 0.6880
  Gen 660 | Best MCC: 0.6880
  Gen 670 | Best MCC: 0.6880
  Gen 680 | Best MCC: 0.6880
  Gen 690 | Best MCC: 0.6880
  Gen 700 | Best MCC: 0.6880
  Gen 710 | Best MCC: 0.6880
  Gen 720 | Best MCC: 0.6880
  Gen 730 | Best MCC: 0.6880
  Gen 740 | Best MCC: 0.6880
  Gen 750 | Best MCC: 0.6880
  Gen 760 | Best MCC: 0.6880
  Gen 770 | Best MCC: 0.6880
  Gen 780 | Best MCC: 0.6880
  Gen 790 | Best MCC: 0.6880
  Gen 800 | Best MCC: 0.6880
  Gen 810 | Best MCC: 0.6880
  Gen 820 | Best MCC: 0.6880
  Gen 830 | Best MCC: 0.6880
  Gen 840 | Best MCC: 0.6880
  Gen 850 | Best MCC: 0.6880
  Gen 860 | Best MCC: 0.6880
  Gen 870 | Best MCC: 0.6880
  Gen 880 | Best MCC: 0.6880
  Gen 890 | Best MCC: 0.6880
  Gen 900 | Best MCC: 0.6880
  Gen 910 | Best MCC: 0.6880
  Gen 920 | Best MCC: 0.6880
  Gen 930 | Best MCC: 0.6880
  Gen 940 | Best MCC: 0.6880
  Gen 950 | Best MCC: 0.6880
  Gen 960 | Best MCC: 0.6880
  Gen 970 | Best MCC: 0.6880
  Gen 980 | Best MCC: 0.6880
  Gen 990 | Best MCC: 0.6880
  Gen 1000 | Best MCC: 0.6880

=== Current Feature Count: 21 ===
  Gen 10 | Best MCC: 0.6883
  Gen 20 | Best MCC: 0.6883
  Gen 30 | Best MCC: 0.6883
  Gen 40 | Best MCC: 0.6883
  Gen 50 | Best MCC: 0.6883
  Gen 60 | Best MCC: 0.6883
  Gen 70 | Best MCC: 0.7114
  Gen 80 | Best MCC: 0.7114
  Gen 90 | Best MCC: 0.7114
  Gen 100 | Best MCC: 0.7114
  Gen 110 | Best MCC: 0.7114
  Gen 120 | Best MCC: 0.7114
  Gen 130 | Best MCC: 0.7114
  Gen 140 | Best MCC: 0.7114
  Gen 150 | Best MCC: 0.7114
  Gen 160 | Best MCC: 0.7114
  Gen 170 | Best MCC: 0.7114
  Gen 180 | Best MCC: 0.7114
  Gen 190 | Best MCC: 0.7114
  Gen 200 | Best MCC: 0.7114
  Gen 210 | Best MCC: 0.7114
  Gen 220 | Best MCC: 0.7114
  Gen 230 | Best MCC: 0.7114
  Gen 240 | Best MCC: 0.7114
  Gen 250 | Best MCC: 0.7114
  Gen 260 | Best MCC: 0.7114
  Gen 270 | Best MCC: 0.7114
  Gen 280 | Best MCC: 0.7114
  Gen 290 | Best MCC: 0.7114
  Gen 300 | Best MCC: 0.7114
  Gen 310 | Best MCC: 0.7114
  Gen 320 | Best MCC: 0.7114
  Gen 330 | Best MCC: 0.7114
  Gen 340 | Best MCC: 0.7114
  Gen 350 | Best MCC: 0.7114
  Gen 360 | Best MCC: 0.7114
  Gen 370 | Best MCC: 0.7114
  Gen 380 | Best MCC: 0.7114
  Gen 390 | Best MCC: 0.7114
  Gen 400 | Best MCC: 0.7114
  Gen 410 | Best MCC: 0.7114
  Gen 420 | Best MCC: 0.7114
  Gen 430 | Best MCC: 0.7114
  Gen 440 | Best MCC: 0.7114
  Gen 450 | Best MCC: 0.7114
  Gen 460 | Best MCC: 0.7114
  Gen 470 | Best MCC: 0.7114
  Gen 480 | Best MCC: 0.7114
  Gen 490 | Best MCC: 0.7114
  Gen 500 | Best MCC: 0.7114
  Gen 510 | Best MCC: 0.7114
  Gen 520 | Best MCC: 0.7114
  Gen 530 | Best MCC: 0.7114
  Gen 540 | Best MCC: 0.7114
  Gen 550 | Best MCC: 0.7114
  Gen 560 | Best MCC: 0.7114
  Gen 570 | Best MCC: 0.7114
  Gen 580 | Best MCC: 0.7114
  Gen 590 | Best MCC: 0.7114
  Gen 600 | Best MCC: 0.7114
  Gen 610 | Best MCC: 0.7114
  Gen 620 | Best MCC: 0.7114
  Gen 630 | Best MCC: 0.7114
  Gen 640 | Best MCC: 0.7114
  Gen 650 | Best MCC: 0.7114
  Gen 660 | Best MCC: 0.7114
  Gen 670 | Best MCC: 0.7114
  Gen 680 | Best MCC: 0.7114
  Gen 690 | Best MCC: 0.7114
  Gen 700 | Best MCC: 0.7114
  Gen 710 | Best MCC: 0.7114
  Gen 720 | Best MCC: 0.7114
  Gen 730 | Best MCC: 0.7114
  Gen 740 | Best MCC: 0.7114
  Gen 750 | Best MCC: 0.7114
  Gen 760 | Best MCC: 0.7114
  Gen 770 | Best MCC: 0.7114
  Gen 780 | Best MCC: 0.7114
  Gen 790 | Best MCC: 0.7114
  Gen 800 | Best MCC: 0.7114
  Gen 810 | Best MCC: 0.7114
  Gen 820 | Best MCC: 0.7114
  Gen 830 | Best MCC: 0.7114
  Gen 840 | Best MCC: 0.7114
  Gen 850 | Best MCC: 0.7114
  Gen 860 | Best MCC: 0.7114
  Gen 870 | Best MCC: 0.7114
  Gen 880 | Best MCC: 0.7114
  Gen 890 | Best MCC: 0.7114
  Gen 900 | Best MCC: 0.7114
  Gen 910 | Best MCC: 0.7114
  Gen 920 | Best MCC: 0.7114
  Gen 930 | Best MCC: 0.7114
  Gen 940 | Best MCC: 0.7114
  Gen 950 | Best MCC: 0.7114
  Gen 960 | Best MCC: 0.7114
  Gen 970 | Best MCC: 0.7114
  Gen 980 | Best MCC: 0.7114
  Gen 990 | Best MCC: 0.7114
  Gen 1000 | Best MCC: 0.7114

=== Current Feature Count: 20 ===
  Gen 10 | Best MCC: 0.6594
  Gen 20 | Best MCC: 0.6594
  Gen 30 | Best MCC: 0.6594
  Gen 40 | Best MCC: 0.6594
  Gen 50 | Best MCC: 0.6642
  Gen 60 | Best MCC: 0.6642
  Gen 70 | Best MCC: 0.6642
  Gen 80 | Best MCC: 0.6642
  Gen 90 | Best MCC: 0.6642
  Gen 100 | Best MCC: 0.6642
  Gen 110 | Best MCC: 0.6642
  Gen 120 | Best MCC: 0.6870
  Gen 130 | Best MCC: 0.6870
  Gen 140 | Best MCC: 0.6870
  Gen 150 | Best MCC: 0.6870
  Gen 160 | Best MCC: 0.6870
  Gen 170 | Best MCC: 0.6870
  Gen 180 | Best MCC: 0.6870
  Gen 190 | Best MCC: 0.6870
  Gen 200 | Best MCC: 0.6870
  Gen 210 | Best MCC: 0.6870
  Gen 220 | Best MCC: 0.6870
  Gen 230 | Best MCC: 0.6870
  Gen 240 | Best MCC: 0.6870
  Gen 250 | Best MCC: 0.6870
  Gen 260 | Best MCC: 0.6870
  Gen 270 | Best MCC: 0.6870
  Gen 280 | Best MCC: 0.6870
  Gen 290 | Best MCC: 0.6870
  Gen 300 | Best MCC: 0.6870
  Gen 310 | Best MCC: 0.6870
  Gen 320 | Best MCC: 0.6870
  Gen 330 | Best MCC: 0.6870
  Gen 340 | Best MCC: 0.6870
  Gen 350 | Best MCC: 0.6870
  Gen 360 | Best MCC: 0.6870
  Gen 370 | Best MCC: 0.6870
  Gen 380 | Best MCC: 0.6870
  Gen 390 | Best MCC: 0.6870
  Gen 400 | Best MCC: 0.6870
  Gen 410 | Best MCC: 0.6870
  Gen 420 | Best MCC: 0.6870
  Gen 430 | Best MCC: 0.6870
  Gen 440 | Best MCC: 0.6870
  Gen 450 | Best MCC: 0.6870
  Gen 460 | Best MCC: 0.6870
  Gen 470 | Best MCC: 0.6870
  Gen 480 | Best MCC: 0.6870
  Gen 490 | Best MCC: 0.6870
  Gen 500 | Best MCC: 0.6870
  Gen 510 | Best MCC: 0.6870
  Gen 520 | Best MCC: 0.6870
  Gen 530 | Best MCC: 0.6870
  Gen 540 | Best MCC: 0.6870
  Gen 550 | Best MCC: 0.6870
  Gen 560 | Best MCC: 0.6870
  Gen 570 | Best MCC: 0.6870
  Gen 580 | Best MCC: 0.6870
  Gen 590 | Best MCC: 0.6870
  Gen 600 | Best MCC: 0.6870
  Gen 610 | Best MCC: 0.6870
  Gen 620 | Best MCC: 0.6870
  Gen 630 | Best MCC: 0.6870
  Gen 640 | Best MCC: 0.6870
  Gen 650 | Best MCC: 0.6870
  Gen 660 | Best MCC: 0.6870
  Gen 670 | Best MCC: 0.6870
  Gen 680 | Best MCC: 0.6870
  Gen 690 | Best MCC: 0.6870
  Gen 700 | Best MCC: 0.6870
  Gen 710 | Best MCC: 0.6870
  Gen 720 | Best MCC: 0.6870
  Gen 730 | Best MCC: 0.6870
  Gen 740 | Best MCC: 0.6870
  Gen 750 | Best MCC: 0.6870
  Gen 760 | Best MCC: 0.6870
  Gen 770 | Best MCC: 0.6870
  Gen 780 | Best MCC: 0.6870
  Gen 790 | Best MCC: 0.6870
  Gen 800 | Best MCC: 0.6870
  Gen 810 | Best MCC: 0.6870
  Gen 820 | Best MCC: 0.6870
  Gen 830 | Best MCC: 0.6870
  Gen 840 | Best MCC: 0.6870
  Gen 850 | Best MCC: 0.6870
  Gen 860 | Best MCC: 0.6870
  Gen 870 | Best MCC: 0.6870
  Gen 880 | Best MCC: 0.6870
  Gen 890 | Best MCC: 0.6870
  Gen 900 | Best MCC: 0.6870
  Gen 910 | Best MCC: 0.6870
  Gen 920 | Best MCC: 0.6870
  Gen 930 | Best MCC: 0.6870
  Gen 940 | Best MCC: 0.6870
  Gen 950 | Best MCC: 0.6870
  Gen 960 | Best MCC: 0.6870
  Gen 970 | Best MCC: 0.6870
  Gen 980 | Best MCC: 0.6870
  Gen 990 | Best MCC: 0.6870
  Gen 1000 | Best MCC: 0.6870

=== Current Feature Count: 19 ===
  Gen 10 | Best MCC: 0.6580
  Gen 20 | Best MCC: 0.6580
  Gen 30 | Best MCC: 0.6580
  Gen 40 | Best MCC: 0.6580
  Gen 50 | Best MCC: 0.6580
  Gen 60 | Best MCC: 0.6721
  Gen 70 | Best MCC: 0.6721
  Gen 80 | Best MCC: 0.6721
  Gen 90 | Best MCC: 0.6721
  Gen 100 | Best MCC: 0.6721
  Gen 110 | Best MCC: 0.6721
  Gen 120 | Best MCC: 0.6750
  Gen 130 | Best MCC: 0.6750
  Gen 140 | Best MCC: 0.6750
  Gen 150 | Best MCC: 0.6750
  Gen 160 | Best MCC: 0.6750
  Gen 170 | Best MCC: 0.6750
  Gen 180 | Best MCC: 0.6750
  Gen 190 | Best MCC: 0.6750
  Gen 200 | Best MCC: 0.6750
  Gen 210 | Best MCC: 0.6750
  Gen 220 | Best MCC: 0.6750
  Gen 230 | Best MCC: 0.6750
  Gen 240 | Best MCC: 0.6750
  Gen 250 | Best MCC: 0.6750
  Gen 260 | Best MCC: 0.6750
  Gen 270 | Best MCC: 0.6750
  Gen 280 | Best MCC: 0.6750
  Gen 290 | Best MCC: 0.6750
  Gen 300 | Best MCC: 0.6750
  Gen 310 | Best MCC: 0.6750
  Gen 320 | Best MCC: 0.6750
  Gen 330 | Best MCC: 0.6750
  Gen 340 | Best MCC: 0.6750
  Gen 350 | Best MCC: 0.6750
  Gen 360 | Best MCC: 0.6750
  Gen 370 | Best MCC: 0.6750
  Gen 380 | Best MCC: 0.6869
  Gen 390 | Best MCC: 0.6869
  Gen 400 | Best MCC: 0.6869
  Gen 410 | Best MCC: 0.6869
  Gen 420 | Best MCC: 0.6869
  Gen 430 | Best MCC: 0.6869
  Gen 440 | Best MCC: 0.6869
  Gen 450 | Best MCC: 0.6869
  Gen 460 | Best MCC: 0.6869
  Gen 470 | Best MCC: 0.6869
  Gen 480 | Best MCC: 0.6869
  Gen 490 | Best MCC: 0.6869
  Gen 500 | Best MCC: 0.6869
  Gen 510 | Best MCC: 0.6869
  Gen 520 | Best MCC: 0.6869
  Gen 530 | Best MCC: 0.6869
  Gen 540 | Best MCC: 0.6869
  Gen 550 | Best MCC: 0.6869
  Gen 560 | Best MCC: 0.6869
  Gen 570 | Best MCC: 0.6869
  Gen 580 | Best MCC: 0.6869
  Gen 590 | Best MCC: 0.6869
  Gen 600 | Best MCC: 0.6869
  Gen 610 | Best MCC: 0.6869
  Gen 620 | Best MCC: 0.6869
  Gen 630 | Best MCC: 0.6869
  Gen 640 | Best MCC: 0.6869
  Gen 650 | Best MCC: 0.6869
  Gen 660 | Best MCC: 0.6869
  Gen 670 | Best MCC: 0.6869
  Gen 680 | Best MCC: 0.6869
  Gen 690 | Best MCC: 0.6869
  Gen 700 | Best MCC: 0.6869
  Gen 710 | Best MCC: 0.6869
  Gen 720 | Best MCC: 0.6869
  Gen 730 | Best MCC: 0.6869
  Gen 740 | Best MCC: 0.6869
  Gen 750 | Best MCC: 0.6869
  Gen 760 | Best MCC: 0.6869
  Gen 770 | Best MCC: 0.6869
  Gen 780 | Best MCC: 0.6869
  Gen 790 | Best MCC: 0.6869
  Gen 800 | Best MCC: 0.6869
  Gen 810 | Best MCC: 0.6869
  Gen 820 | Best MCC: 0.6869
  Gen 830 | Best MCC: 0.6869
  Gen 840 | Best MCC: 0.6869
  Gen 850 | Best MCC: 0.6869
  Gen 860 | Best MCC: 0.6869
  Gen 870 | Best MCC: 0.6869
  Gen 880 | Best MCC: 0.6869
  Gen 890 | Best MCC: 0.6869
  Gen 900 | Best MCC: 0.6869
  Gen 910 | Best MCC: 0.6869
  Gen 920 | Best MCC: 0.6869
  Gen 930 | Best MCC: 0.6869
  Gen 940 | Best MCC: 0.6869
  Gen 950 | Best MCC: 0.6869
  Gen 960 | Best MCC: 0.6869
  Gen 970 | Best MCC: 0.6869
  Gen 980 | Best MCC: 0.6869
  Gen 990 | Best MCC: 0.6869
  Gen 1000 | Best MCC: 0.6869

=== Current Feature Count: 18 ===
  Gen 10 | Best MCC: 0.6503
  Gen 20 | Best MCC: 0.6503
  Gen 30 | Best MCC: 0.6503
  Gen 40 | Best MCC: 0.6503
  Gen 50 | Best MCC: 0.6503
  Gen 60 | Best MCC: 0.6503
  Gen 70 | Best MCC: 0.6503
  Gen 80 | Best MCC: 0.6503
  Gen 90 | Best MCC: 0.6503
  Gen 100 | Best MCC: 0.6503
  Gen 110 | Best MCC: 0.6503
  Gen 120 | Best MCC: 0.6633
  Gen 130 | Best MCC: 0.6633
  Gen 140 | Best MCC: 0.6633
  Gen 150 | Best MCC: 0.6633
  Gen 160 | Best MCC: 0.6633
  Gen 170 | Best MCC: 0.6633
  Gen 180 | Best MCC: 0.6633
  Gen 190 | Best MCC: 0.6633
  Gen 200 | Best MCC: 0.6633
  Gen 210 | Best MCC: 0.6633
  Gen 220 | Best MCC: 0.6633
  Gen 230 | Best MCC: 0.6633
  Gen 240 | Best MCC: 0.6633
  Gen 250 | Best MCC: 0.6633
  Gen 260 | Best MCC: 0.6633
  Gen 270 | Best MCC: 0.6633
  Gen 280 | Best MCC: 0.6633
  Gen 290 | Best MCC: 0.6633
  Gen 300 | Best MCC: 0.6633
  Gen 310 | Best MCC: 0.6633
  Gen 320 | Best MCC: 0.6888
  Gen 330 | Best MCC: 0.6888
  Gen 340 | Best MCC: 0.6888
  Gen 350 | Best MCC: 0.6888
  Gen 360 | Best MCC: 0.6888
  Gen 370 | Best MCC: 0.6888
  Gen 380 | Best MCC: 0.6888
  Gen 390 | Best MCC: 0.6888
  Gen 400 | Best MCC: 0.6888
  Gen 410 | Best MCC: 0.6888
  Gen 420 | Best MCC: 0.6888
  Gen 430 | Best MCC: 0.6888
  Gen 440 | Best MCC: 0.6888
  Gen 450 | Best MCC: 0.6888
  Gen 460 | Best MCC: 0.6888
  Gen 470 | Best MCC: 0.6888
  Gen 480 | Best MCC: 0.6888
  Gen 490 | Best MCC: 0.6888
  Gen 500 | Best MCC: 0.6888
  Gen 510 | Best MCC: 0.6888
  Gen 520 | Best MCC: 0.6888
  Gen 530 | Best MCC: 0.6888
  Gen 540 | Best MCC: 0.6888
  Gen 550 | Best MCC: 0.6888
  Gen 560 | Best MCC: 0.6888
  Gen 570 | Best MCC: 0.6888
  Gen 580 | Best MCC: 0.6888
  Gen 590 | Best MCC: 0.6888
  Gen 600 | Best MCC: 0.6888
  Gen 610 | Best MCC: 0.6888
  Gen 620 | Best MCC: 0.6888
  Gen 630 | Best MCC: 0.6888
  Gen 640 | Best MCC: 0.6888
  Gen 650 | Best MCC: 0.6888
  Gen 660 | Best MCC: 0.6888
  Gen 670 | Best MCC: 0.6888
  Gen 680 | Best MCC: 0.6888
  Gen 690 | Best MCC: 0.6888
  Gen 700 | Best MCC: 0.6888
  Gen 710 | Best MCC: 0.6888
  Gen 720 | Best MCC: 0.6888
  Gen 730 | Best MCC: 0.6888
  Gen 740 | Best MCC: 0.6888
  Gen 750 | Best MCC: 0.6888
  Gen 760 | Best MCC: 0.6888
  Gen 770 | Best MCC: 0.6888
  Gen 780 | Best MCC: 0.6888
  Gen 790 | Best MCC: 0.6888
  Gen 800 | Best MCC: 0.6888
  Gen 810 | Best MCC: 0.6888
  Gen 820 | Best MCC: 0.6888
  Gen 830 | Best MCC: 0.6888
  Gen 840 | Best MCC: 0.6888
  Gen 850 | Best MCC: 0.6888
  Gen 860 | Best MCC: 0.6888
  Gen 870 | Best MCC: 0.6888
  Gen 880 | Best MCC: 0.6888
  Gen 890 | Best MCC: 0.6888
  Gen 900 | Best MCC: 0.6888
  Gen 910 | Best MCC: 0.6888
  Gen 920 | Best MCC: 0.6888
  Gen 930 | Best MCC: 0.6888
  Gen 940 | Best MCC: 0.6888
  Gen 950 | Best MCC: 0.6888
  Gen 960 | Best MCC: 0.6888
  Gen 970 | Best MCC: 0.6888
  Gen 980 | Best MCC: 0.6888
  Gen 990 | Best MCC: 0.6888
  Gen 1000 | Best MCC: 0.6888

=== Current Feature Count: 17 ===
  Gen 10 | Best MCC: 0.6805
  Gen 20 | Best MCC: 0.6805
  Gen 30 | Best MCC: 0.6805
  Gen 40 | Best MCC: 0.6805
  Gen 50 | Best MCC: 0.6805
  Gen 60 | Best MCC: 0.6805
  Gen 70 | Best MCC: 0.6805
  Gen 80 | Best MCC: 0.6805
  Gen 90 | Best MCC: 0.6805
  Gen 100 | Best MCC: 0.6805
  Gen 110 | Best MCC: 0.6805
  Gen 120 | Best MCC: 0.6821
  Gen 130 | Best MCC: 0.6821
  Gen 140 | Best MCC: 0.6821
  Gen 150 | Best MCC: 0.6821
  Gen 160 | Best MCC: 0.6821
  Gen 170 | Best MCC: 0.6977
  Gen 180 | Best MCC: 0.6977
  Gen 190 | Best MCC: 0.6977
  Gen 200 | Best MCC: 0.6977
  Gen 210 | Best MCC: 0.6977
  Gen 220 | Best MCC: 0.6977
  Gen 230 | Best MCC: 0.6977
  Gen 240 | Best MCC: 0.6977
  Gen 250 | Best MCC: 0.6977
  Gen 260 | Best MCC: 0.6977
  Gen 270 | Best MCC: 0.6977
  Gen 280 | Best MCC: 0.6977
  Gen 290 | Best MCC: 0.6993
  Gen 300 | Best MCC: 0.6993
  Gen 310 | Best MCC: 0.6993
  Gen 320 | Best MCC: 0.6993
  Gen 330 | Best MCC: 0.6993
  Gen 340 | Best MCC: 0.6993
  Gen 350 | Best MCC: 0.6993
  Gen 360 | Best MCC: 0.6993
  Gen 370 | Best MCC: 0.6993
  Gen 380 | Best MCC: 0.6993
  Gen 390 | Best MCC: 0.6993
  Gen 400 | Best MCC: 0.6993
  Gen 410 | Best MCC: 0.6993
  Gen 420 | Best MCC: 0.6993
  Gen 430 | Best MCC: 0.6993
  Gen 440 | Best MCC: 0.7063
  Gen 450 | Best MCC: 0.7063
  Gen 460 | Best MCC: 0.7063
  Gen 470 | Best MCC: 0.7063
  Gen 480 | Best MCC: 0.7063
  Gen 490 | Best MCC: 0.7063
  Gen 500 | Best MCC: 0.7063
  Gen 510 | Best MCC: 0.7063
  Gen 520 | Best MCC: 0.7063
  Gen 530 | Best MCC: 0.7063
  Gen 540 | Best MCC: 0.7063
  Gen 550 | Best MCC: 0.7063
  Gen 560 | Best MCC: 0.7063
  Gen 570 | Best MCC: 0.7063
  Gen 580 | Best MCC: 0.7063
  Gen 590 | Best MCC: 0.7063
  Gen 600 | Best MCC: 0.7063
  Gen 610 | Best MCC: 0.7063
  Gen 620 | Best MCC: 0.7063
  Gen 630 | Best MCC: 0.7063
  Gen 640 | Best MCC: 0.7063
  Gen 650 | Best MCC: 0.7063
  Gen 660 | Best MCC: 0.7063
  Gen 670 | Best MCC: 0.7063
  Gen 680 | Best MCC: 0.7063
  Gen 690 | Best MCC: 0.7063
