1_ hsa-let-7a-1,2_ hsa-let-7a-2,3_ hsa-let-7a-3,4_ hsa-let-7b,5_ hsa-let-7c,6_ hsa-let-7d,7_ hsa-let-7e,8_ hsa-let-7f-1,9_ hsa-let-7f-2,10_ hsa-let-7g,11_ hsa-let-7i,12_ hsa-mir-1-1,13_ hsa-mir-1-2,14_ hsa-mir-100,15_ hsa-mir-101-1,16_ hsa-mir-101-2,17_ hsa-mir-103a-1,18_ hsa-mir-103a-2,23_ hsa-mir-106a,24_ hsa-mir-106b,25_ hsa-mir-107,26_ hsa-mir-10a,27_ hsa-mir-10b,29_ hsa-mir-1179,30_ hsa-mir-1180,53_ hsa-mir-1226,56_ hsa-mir-1229,76_ hsa-mir-1248,77_ hsa-mir-1249,82_ hsa-mir-1254-1,83_ hsa-mir-1254-2,84_ hsa-mir-1255a,90_ hsa-mir-125a,91_ hsa-mir-125b-1,92_ hsa-mir-125b-2,93_ hsa-mir-126,101_ hsa-mir-1266,107_ hsa-mir-127,108_ hsa-mir-1270,109_ hsa-mir-1271,117_ hsa-mir-1273h,118_ hsa-mir-1275,120_ hsa-mir-1277,123_ hsa-mir-128-1,124_ hsa-mir-128-2,129_ hsa-mir-1284,133_ hsa-mir-1287,134_ hsa-mir-1288,137_ hsa-mir-129-1,138_ hsa-mir-129-2,140_ hsa-mir-1291,141_ hsa-mir-1292,143_ hsa-mir-1294,146_ hsa-mir-1296,150_ hsa-mir-1301,163_ hsa-mir-1304,165_ hsa-mir-1306,166_ hsa-mir-1307,167_ hsa-mir-130a,168_ hsa-mir-130b,169_ hsa-mir-132,174_ hsa-mir-133a-1,175_ hsa-mir-133a-2,177_ hsa-mir-134,178_ hsa-mir-1343,179_ hsa-mir-135a-1,182_ hsa-mir-136,186_ hsa-mir-139,187_ hsa-mir-140,188_ hsa-mir-141,189_ hsa-mir-142,190_ hsa-mir-143,191_ hsa-mir-144,192_ hsa-mir-145,193_ hsa-mir-1468,195_ hsa-mir-146a,196_ hsa-mir-146b,201_ hsa-mir-148a,202_ hsa-mir-148b,203_ hsa-mir-149,204_ hsa-mir-150,205_ hsa-mir-151a,206_ hsa-mir-151b,207_ hsa-mir-152,208_ hsa-mir-153-1,209_ hsa-mir-153-2,210_ hsa-mir-1537,211_ hsa-mir-1538,214_ hsa-mir-155,216_ hsa-mir-15a,217_ hsa-mir-15b,218_ hsa-mir-16-1,219_ hsa-mir-16-2,220_ hsa-mir-17,221_ hsa-mir-181a-1,222_ hsa-mir-181a-2,223_ hsa-mir-181b-1,224_ hsa-mir-181b-2,225_ hsa-mir-181c,226_ hsa-mir-181d,227_ hsa-mir-182,230_ hsa-mir-183,232_ hsa-mir-185,233_ hsa-mir-186,235_ hsa-mir-188,236_ hsa-mir-18a,237_ hsa-mir-18b,240_ hsa-mir-190a,241_ hsa-mir-190b,242_ hsa-mir-191,243_ hsa-mir-1910,249_ hsa-mir-192,250_ hsa-mir-193a,251_ hsa-mir-193b,252_ hsa-mir-194-1,253_ hsa-mir-194-2,254_ hsa-mir-195,255_ hsa-mir-196a-1,256_ hsa-mir-196a-2,257_ hsa-mir-196b,258_ hsa-mir-197,262_ hsa-mir-1976,264_ hsa-mir-199a-1,265_ hsa-mir-199a-2,266_ hsa-mir-199b,267_ hsa-mir-19a,268_ hsa-mir-19b-1,269_ hsa-mir-19b-2,270_ hsa-mir-200a,271_ hsa-mir-200b,272_ hsa-mir-200c,274_ hsa-mir-203a,284_ hsa-mir-20a,285_ hsa-mir-20b,286_ hsa-mir-21,287_ hsa-mir-210,289_ hsa-mir-2110,292_ hsa-mir-2115,295_ hsa-mir-212,297_ hsa-mir-215,300_ hsa-mir-217,303_ hsa-mir-219a-1,305_ hsa-mir-219b,306_ hsa-mir-22,307_ hsa-mir-221,308_ hsa-mir-222,309_ hsa-mir-223,310_ hsa-mir-224,312_ hsa-mir-2277,314_ hsa-mir-2355,316_ hsa-mir-23a,317_ hsa-mir-23b,319_ hsa-mir-24-1,320_ hsa-mir-24-2,322_ hsa-mir-25,325_ hsa-mir-26a-1,326_ hsa-mir-26a-2,327_ hsa-mir-26b,328_ hsa-mir-27a,329_ hsa-mir-27b,330_ hsa-mir-28,333_ hsa-mir-296,337_ hsa-mir-29a,338_ hsa-mir-29b-1,339_ hsa-mir-29b-2,340_ hsa-mir-29c,342_ hsa-mir-301a,343_ hsa-mir-301b,350_ hsa-mir-3064,351_ hsa-mir-3065,352_ hsa-mir-3074,353_ hsa-mir-30a,354_ hsa-mir-30b,355_ hsa-mir-30c-1,356_ hsa-mir-30c-2,357_ hsa-mir-30d,358_ hsa-mir-30e,377_ hsa-mir-3127,380_ hsa-mir-3130-1,381_ hsa-mir-3130-2,388_ hsa-mir-3136,392_ hsa-mir-3140,395_ hsa-mir-3143,403_ hsa-mir-3150b,407_ hsa-mir-3154,408_ hsa-mir-3155a,413_ hsa-mir-3157,414_ hsa-mir-3158-1,415_ hsa-mir-3158-2,430_ hsa-mir-3173,434_ hsa-mir-3177,451_ hsa-mir-3187,458_ hsa-mir-3194,465_ hsa-mir-3199-2,466_ hsa-mir-32,467_ hsa-mir-3200,471_ hsa-mir-320a,472_ hsa-mir-320b-1,473_ hsa-mir-320b-2,474_ hsa-mir-320c-1,475_ hsa-mir-320c-2,476_ hsa-mir-320d-1,477_ hsa-mir-320d-2,481_ hsa-mir-324,483_ hsa-mir-326,484_ hsa-mir-328,487_ hsa-mir-330,488_ hsa-mir-331,489_ hsa-mir-335,491_ hsa-mir-338,492_ hsa-mir-339,493_ hsa-mir-33a,494_ hsa-mir-33b,495_ hsa-mir-340,496_ hsa-mir-342,497_ hsa-mir-345,499_ hsa-mir-34a,501_ hsa-mir-34c,504_ hsa-mir-3605,506_ hsa-mir-3607,507_ hsa-mir-3609,508_ hsa-mir-361,509_ hsa-mir-3610,512_ hsa-mir-3613,513_ hsa-mir-3614,514_ hsa-mir-3615,519_ hsa-mir-362,524_ hsa-mir-363,530_ hsa-mir-3651,531_ hsa-mir-3652,532_ hsa-mir-3653,533_ hsa-mir-3654,534_ hsa-mir-3655,539_ hsa-mir-365a,540_ hsa-mir-365b,543_ hsa-mir-3662,548_ hsa-mir-3667,559_ hsa-mir-3677,560_ hsa-mir-3678,562_ hsa-mir-3680-1,563_ hsa-mir-3680-2,565_ hsa-mir-3682,567_ hsa-mir-3684,582_ hsa-mir-3690-1,584_ hsa-mir-3691,593_ hsa-mir-374a,594_ hsa-mir-374b,596_ hsa-mir-375,602_ hsa-mir-378a,604_ hsa-mir-378c,605_ hsa-mir-378d-1,606_ hsa-mir-378d-2,613_ hsa-mir-379,615_ hsa-mir-381,621_ hsa-mir-3909,625_ hsa-mir-3912,626_ hsa-mir-3913-1,627_ hsa-mir-3913-2,632_ hsa-mir-3917,637_ hsa-mir-3922,644_ hsa-mir-3928,646_ hsa-mir-3934,652_ hsa-mir-3940,654_ hsa-mir-3942,656_ hsa-mir-3944,657_ hsa-mir-3945,666_ hsa-mir-409,667_ hsa-mir-410,670_ hsa-mir-421,672_ hsa-mir-423,673_ hsa-mir-424,674_ hsa-mir-425,736_ hsa-mir-431,755_ hsa-mir-4326,780_ hsa-mir-4434,791_ hsa-mir-4442,793_ hsa-mir-4444-1,794_ hsa-mir-4444-2,799_ hsa-mir-4449,811_ hsa-mir-4461,824_ hsa-mir-4473,844_ hsa-mir-4491,861_ hsa-mir-4505,868_ hsa-mir-450a-1,869_ hsa-mir-450a-2,870_ hsa-mir-450b,881_ hsa-mir-451a,883_ hsa-mir-452,886_ hsa-mir-4521,907_ hsa-mir-454,909_ hsa-mir-455,910_ hsa-mir-4632,916_ hsa-mir-4638,923_ hsa-mir-4645,938_ hsa-mir-4659a,941_ hsa-mir-4660,942_ hsa-mir-4661,943_ hsa-mir-4662a,951_ hsa-mir-4668,959_ hsa-mir-4676,960_ hsa-mir-4677,964_ hsa-mir-4680,969_ hsa-mir-4685,971_ hsa-mir-4687,990_ hsa-mir-4707,992_ hsa-mir-4709,1015_ hsa-mir-4732,1024_ hsa-mir-4741,1025_ hsa-mir-4742,1029_ hsa-mir-4746,1036_ hsa-mir-4753,1037_ hsa-mir-4754,1038_ hsa-mir-4755,1045_ hsa-mir-4762,1049_ hsa-mir-4766,1056_ hsa-mir-4772,1063_ hsa-mir-4777,1067_ hsa-mir-4781,1070_ hsa-mir-4784,1072_ hsa-mir-4786,1073_ hsa-mir-4787,1077_ hsa-mir-4791,1083_ hsa-mir-4797,1092_ hsa-mir-484,1094_ hsa-mir-486-1,1095_ hsa-mir-486-2,1101_ hsa-mir-491,1107_ hsa-mir-497,1109_ hsa-mir-4999,1112_ hsa-mir-5000,1113_ hsa-mir-5001,1115_ hsa-mir-5003,1121_ hsa-mir-500a,1122_ hsa-mir-500b,1123_ hsa-mir-501,1124_ hsa-mir-5010,1126_ hsa-mir-502,1127_ hsa-mir-503,1130_ hsa-mir-505,1133_ hsa-mir-508,1149_ hsa-mir-511,1170_ hsa-mir-5187,1183_ hsa-mir-5193,1212_ hsa-mir-532,1215_ hsa-mir-542,1219_ hsa-mir-545,1246_ hsa-mir-548au,1256_ hsa-mir-548d-1,1257_ hsa-mir-548d-2,1258_ hsa-mir-548e,1274_ hsa-mir-548j,1275_ hsa-mir-548k,1276_ hsa-mir-548l,1279_ hsa-mir-548o,1280_ hsa-mir-548o-2,1283_ hsa-mir-548s,1284_ hsa-mir-548t,1293_ hsa-mir-550a-1,1294_ hsa-mir-550a-2,1295_ hsa-mir-550a-3,1298_ hsa-mir-551a,1311_ hsa-mir-5581,1315_ hsa-mir-5584,1317_ hsa-mir-5586,1336_ hsa-mir-5684,1342_ hsa-mir-5690,1354_ hsa-mir-5698,1356_ hsa-mir-570,1365_ hsa-mir-5706,1372_ hsa-mir-574,1374_ hsa-mir-576,1375_ hsa-mir-577,1378_ hsa-mir-579,1379_ hsa-mir-580,1380_ hsa-mir-581,1381_ hsa-mir-582,1383_ hsa-mir-584,1388_ hsa-mir-589,1389_ hsa-mir-590,1396_ hsa-mir-598,1407_ hsa-mir-607,1436_ hsa-mir-6125,1449_ hsa-mir-616,1452_ hsa-mir-618,1458_ hsa-mir-624,1459_ hsa-mir-625,1461_ hsa-mir-627,1462_ hsa-mir-628,1463_ hsa-mir-629,1466_ hsa-mir-632,1470_ hsa-mir-636,1473_ hsa-mir-639,1475_ hsa-mir-641,1476_ hsa-mir-642a,1478_ hsa-mir-643,1488_ hsa-mir-6501,1489_ hsa-mir-6502,1490_ hsa-mir-6503,1496_ hsa-mir-6509,1497_ hsa-mir-651,1503_ hsa-mir-6511b-1,1504_ hsa-mir-6511b-2,1506_ hsa-mir-6513,1507_ hsa-mir-6514,1508_ hsa-mir-6515,1509_ hsa-mir-6516,1510_ hsa-mir-652,1512_ hsa-mir-654,1517_ hsa-mir-659,1518_ hsa-mir-660,1523_ hsa-mir-664a,1524_ hsa-mir-664b,1528_ hsa-mir-671,1533_ hsa-mir-6718,1550_ hsa-mir-6733,1551_ hsa-mir-6734,1564_ hsa-mir-6747,1573_ hsa-mir-6755,1583_ hsa-mir-6764,1606_ hsa-mir-6783,1616_ hsa-mir-6793,1621_ hsa-mir-6798,1625_ hsa-mir-6802,1626_ hsa-mir-6803,1629_ hsa-mir-6806,1633_ hsa-mir-6810,1636_ hsa-mir-6813,1643_ hsa-mir-6820,1656_ hsa-mir-6833,1660_ hsa-mir-6837,1665_ hsa-mir-6842,1675_ hsa-mir-6852,1677_ hsa-mir-6854,1678_ hsa-mir-6855,1701_ hsa-mir-6874,1704_ hsa-mir-6877,1706_ hsa-mir-6879,1719_ hsa-mir-6892,1723_ hsa-mir-7-1,1724_ hsa-mir-7-2,1725_ hsa-mir-7-3,1726_ hsa-mir-708,1751_ hsa-mir-744,1753_ hsa-mir-758,1755_ hsa-mir-760,1762_ hsa-mir-766,1764_ hsa-mir-769,1769_ hsa-mir-7705,1770_ hsa-mir-7706,1778_ hsa-mir-7850,1782_ hsa-mir-7854,1789_ hsa-mir-7976,1835_ hsa-mir-874,1838_ hsa-mir-877,1842_ hsa-mir-889,1849_ hsa-mir-9-1,1850_ hsa-mir-9-2,1851_ hsa-mir-9-3,1856_ hsa-mir-92a-1,1857_ hsa-mir-92a-2,1858_ hsa-mir-92b,1859_ hsa-mir-93,1864_ hsa-mir-937,1866_ hsa-mir-939,1867_ hsa-mir-940,1873_ hsa-mir-942,1875_ hsa-mir-944,1878_ hsa-mir-96,1879_ hsa-mir-98,1880_ hsa-mir-99a,1881_ hsa-mir-99b,label_new
12.19357908,12.19044795,12.22577097,12.18326551,7.053214538,11.1215872,6.596165897,12.49563666,12.53249018,10.76419627,11.08144669,0.500292177,0,8.599657373,12.50147517,12.51956333,15.01333711,15.01123816,6.125283273,11.57861993,6.88126939,11.90277858,14.18136009,0.271724464,2.420132027,2.177343788,0.871047187,3.215663067,5.449330261,1.410341105,1.410341105,1.619413011,6.394141965,3.974033645,4.356235385,11.14395744,1.165751184,3.080811133,1.293193889,1.410341105,2.24199268,0,2.578673088,7.899133326,6.845316917,2.766149882,4.048201304,1.165751184,0,0,2.474929188,1.713563855,1.293193889,4.296626263,4.658097205,1.885261974,4.495298623,11.45424233,5.77832424,7.683369425,8.438360643,1.025879273,1.293193889,2.303839185,2.038681995,0.271724464,0.271724464,6.593072854,12.63537021,4.048201304,13.90843891,14.77483327,8.854082009,10.26417409,2.109694865,8.042111873,8.644429187,14.32779728,7.597980271,1.619413011,8.716567075,7.627008509,0.271724464,4.825617744,0.871047187,2.303839185,4.669888496,0.271724464,10.90120239,10.62572674,11.32279813,11.19586399,11.25149703,11.56486847,13.1118091,12.90711264,9.203044503,9.08688326,7.194636707,3.855102685,11.74769931,11.29522268,8.689302655,10.13239279,2.420132027,7.005145068,1.410341105,1.713563855,1.293193889,12.04442301,1.165751184,9.038804337,7.285598264,2.851479213,6.094985519,6.703340224,3.679547658,2.24199268,2.303839185,4.585232981,12.02855133,6.853096177,8.83128824,9.725486066,10.65828353,8.432314308,9.892078438,9.813181066,2.177343788,3.425002683,7.819308614,4.44127099,11.49728338,5.96699564,17.52915933,7.584023692,3.149812141,6.436183498,3.008343459,2.766149882,2.675454648,2.892332734,1.885261974,15.62526787,10.59512691,8.1565569,17.20504572,2.675454648,2.420132027,9.792426403,12.70387897,6.813770932,11.77772911,11.77329419,16.23654386,10.86639053,10.83808661,12.55933964,12.70732555,9.612385676,12.19032,0.871047187,14.07770301,9.427187742,9.591221995,12.72576077,5.821261216,2.420132027,1.293193889,3.702701865,5.18742334,11.45711658,10.87389846,10.23643534,10.25881533,13.97051352,15.43669098,3.557887928,1.293193889,1.619413011,2.363171077,0.271724464,0.871047187,5.53565486,1.410341105,1.293193889,4.234447671,0.271724464,0.500292177,2.892332734,1.165751184,1.410341105,0.697542543,0.271724464,7.747384043,0.271724464,9.351856868,1.885261974,2.527745971,0,0,0,0.697542543,6.837494221,4.048201304,6.108047661,6.513490746,4.804373709,6.811111339,12.24413067,6.960229037,5.335461818,1.293193889,7.845543994,8.182518008,6.240487977,6.662601446,0.697542543,1.293193889,6.059560781,1.619413011,9.95126373,0,7.776312611,3.425002683,6.432725618,5.031611337,6.220579541,5.772864821,1.165751184,3.702701865,1.165751184,1.025879273,6.614590596,6.614590596,1.025879273,3.875612984,2.675454648,0.871047187,1.885261974,1.293193889,1.885261974,1.518635847,2.363171077,0,10.75799396,8.67912642,1.885261974,10.14089213,3.532267081,0,0.697542543,3.834286474,1.165751184,1.9640289,1.293193889,1.619413011,1.885261974,3.725479419,3.747913678,2.038681995,0,1.165751184,1.410341105,1.025879273,1.619413011,0.271724464,0,4.311757396,9.471663226,10.46494644,14.37880744,0.500292177,5.094219176,0.871047187,0,1.025879273,1.619413011,5.335461818,1.025879273,1.165751184,0,0,5.947750304,6.142315403,7.394452405,11.53927845,4.481976983,2.474929188,5.357509779,2.420132027,1.619413011,0,2.363171077,2.578673088,2.303839185,3.338980562,3.954875613,4.917522458,3.935469177,4.937174875,0.271724464,1.165751184,1.619413011,1.713563855,0.500292177,0.697542543,0,1.165751184,3.99293154,1.410341105,0.271724464,0.500292177,1.165751184,1.025879273,7.427828225,1.619413011,0.500292177,1.410341105,2.24199268,0.271724464,1.025879273,0.500292177,9.700548783,8.410511984,8.38569591,3.278639017,2.809455605,1.518635847,3.247502235,0.871047187,0,10.42309405,4.897598634,7.330873865,1.410341105,4.966162798,3.813175773,7.919036112,0.697542543,2.627886946,1.025879273,0.271724464,10.21772583,11.44612097,1.518635847,0.871047187,2.363171077,2.420132027,3.115732441,2.766149882,1.293193889,1.713563855,1.885261974,1.518635847,1.165751184,1.165751184,3.607791902,3.425002683,2.527745971,2.970706433,0.697542543,0,2.527745971,0.500292177,0.271724464,1.801986364,1.801986364,1.410341105,6.302412278,5.469716697,0,2.038681995,2.809455605,0.500292177,12.0594917,6.302412278,8.734929394,7.254606325,1.025879273,0.697542543,0.697542543,3.632105321,5.102947817,6.204451811,8.959342719,3.915788573,6.653720719,7.512139165,0.271724464,0.697542543,0.697542543,1.713563855,2.24199268,1.885261974,1.165751184,1.165751184,4.609932216,2.038681995,3.769993838,1.025879273,1.025879273,0.697542543,0.271724464,0.271724464,2.038681995,6.808445548,0.871047187,1.410341105,7.497322552,6.756849835,4.356235385,4.804373709,2.177343788,0.697542543,1.165751184,0.271724464,2.038681995,0,1.518635847,0.500292177,1.165751184,1.025879273,2.24199268,2.177343788,0.271724464,1.410341105,1.165751184,0.271724464,3.954875613,4.311757396,0.697542543,3.506195692,0.871047187,1.293193889,1.165751184,0.697542543,2.24199268,8.443522945,2.303839185,2.109694865,6.336110183,6.31373199,0.500292177,1.165751184,6.878730245,5.476446497,1.410341105,1.165751184,2.766149882,0.697542543,1.410341105,6.558595204,2.363171077,0.500292177,5.040721506,4.897598634,5.013212111,14.061286,13.9139701,6.967414186,15.0361551,0.697542543,0.697542543,3.834286474,5.641268561,2.109694865,4.341558851,7.873863018,5.503062458,10.50170594,1
13.27202039,13.29211219,13.29602768,9.911352437,8.121252721,9.702756746,5.864084595,13.59752843,13.63194437,10.02475821,9.988224825,0,0,4.3916715,12.97639283,13.00484791,15.8221267,15.81513284,4.567825296,10.50215653,7.226105798,17.71298885,4.981473668,0,3.458815063,2.010385997,0.381715286,7.797086927,2.547499185,0.932560131,0.932560131,0.68327425,3.290394913,4.261026762,3.92939335,9.166591433,0.68327425,0.932560131,1.897627674,1.145090477,0.68327425,0.932560131,1.145090477,7.718353406,6.877891456,2.114966635,4.142323573,1.641638507,0.381715286,0.68327425,1.897627674,0.932560131,0.68327425,2.010385997,4.6571312,1.641638507,3.67949136,11.91090936,5.409244962,6.644498046,6.289769926,0,0,2.993927921,1.145090477,0,0.68327425,1.897627674,12.6218685,4.805142812,13.87261986,11.31291188,10.67140174,6.545057133,2.755934412,9.5028499,10.06529172,10.2366073,7.49675633,0.68327425,10.76226027,8.12751618,0.68327425,4.3916715,0.932560131,4.283640316,1.494313197,1.897627674,11.23691476,11.18004371,10.36342627,8.999923073,8.978425896,12.40181166,14.11872481,13.85677229,11.28428884,11.23074575,8.861164468,7.01934164,10.86329967,8.428257568,8.687629379,8.946010561,1.494313197,6.079706638,0.932560131,2.620375269,0.932560131,11.43772258,0,7.969127461,5.527645897,0.68327425,6.844059192,7.16347458,0.68327425,0.381715286,0,10.34439401,9.77186462,5.979387466,7.280521176,8.342007089,9.948532665,7.169557268,8.037248226,7.833941912,3.245024017,2.993927921,7.211438629,2.993927921,12.18387109,5.794933064,17.54968233,6.463228447,2.620375269,3.198179807,2.114966635,1.641638507,0,2.689746438,2.114966635,14.8544538,10.96189206,8.770014658,14.54756059,0.68327425,0.68327425,7.175615415,11.34400712,6.932573831,9.102056796,9.207079252,15.11597962,9.545576531,9.568202586,9.399234339,10.57472076,7.123293723,12.36426321,0.381715286,10.68526802,6.333774346,6.946811553,9.589912137,4.910603159,2.010385997,2.303780748,1.897627674,4.066106417,5.51814168,8.912849826,9.42679686,9.424890814,14.21391711,14.41497606,3.498021039,1.775303439,1.897627674,1.145090477,0.68327425,1.494313197,1.897627674,2.819218548,0,0.932560131,0.68327425,0.381715286,1.330214177,0.68327425,0.68327425,0,0.68327425,5.378060711,0.381715286,8.86210388,1.145090477,1.641638507,0.68327425,0,0,0.381715286,6.344569328,3.290394913,5.628251588,5.398924926,4.190978253,7.25500118,9.085260521,6.344569328,4.567825296,0.381715286,6.261570305,8.235848141,4.567825296,4.142323573,0,1.330214177,5.367517844,1.775303439,10.06610722,0.68327425,5.175328982,4.238053099,5.469658096,4.7735375,4.142323573,3.609624962,3.245024017,4.6571312,0.381715286,0.381715286,2.620375269,2.620375269,1.330214177,0,2.470745088,0.68327425,1.330214177,0.932560131,1.775303439,0.68327425,3.418513809,1.330214177,11.3296473,6.197517489,0.381715286,11.42044898,4.01296192,0,0.381715286,2.212475958,0.381715286,0.381715286,1.330214177,1.494313197,2.212475958,2.303780748,2.620375269,0.932560131,0.68327425,0.932560131,1.897627674,0.381715286,1.330214177,1.145090477,0.68327425,3.198179807,8.738646256,2.993927921,10.4652312,0,5.449802354,0.381715286,0.381715286,0,1.494313197,3.245024017,0,0,0,0.381715286,0.68327425,0,2.212475958,11.29197731,0,2.389676937,5.313597774,0.932560131,1.494313197,0,1.330214177,0,1.145090477,2.389676937,3.713200903,1.145090477,2.389676937,4.896000531,0.68327425,0.381715286,2.879842973,0.381715286,1.145090477,3.04776521,0.381715286,1.897627674,5.199311135,0.381715286,0.68327425,0,1.641638507,0.932560131,4.327831052,2.212475958,0.68327425,0.381715286,1.145090477,0,0.932560131,1.145090477,7.972611098,9.965677521,9.961739073,2.212475958,0.381715286,2.010385997,2.389676937,1.494313197,0,10.15233948,4.066106417,7.53966134,2.010385997,4.117362586,0.68327425,5.671763248,0,0.68327425,2.470745088,0,11.54002494,5.2345588,1.330214177,1.330214177,0,0.68327425,2.303780748,2.389676937,0.381715286,0.381715286,0.68327425,0.68327425,0.381715286,1.897627674,1.494313197,1.641638507,1.775303439,1.494313197,0.932560131,1.775303439,0.932560131,1.330214177,1.145090477,0.68327425,0.68327425,0.932560131,5.10088096,5.022385569,1.775303439,1.145090477,1.897627674,1.494313197,11.33642265,10.31964672,7.722497446,5.246119215,1.897627674,0,0.381715286,2.689746438,0.381715286,2.879842973,8.212467689,1.145090477,4.261026762,8.141510961,1.330214177,0.68327425,0.68327425,0,0.381715286,2.303780748,0,0.381715286,3.573374526,2.755934412,4.604213688,1.330214177,0.932560131,0.381715286,0.932560131,0.68327425,0.68327425,6.402538009,0,1.775303439,7.995051419,6.238605365,4.283640316,3.609624962,4.349428974,0,0.68327425,0.381715286,1.330214177,0.932560131,2.010385997,0.932560131,0.932560131,1.330214177,0.381715286,1.775303439,1.641638507,0.68327425,0,0,2.755934412,4.370701354,0.68327425,2.993927921,0.381715286,0.381715286,0.932560131,0.68327425,2.212475958,7.75926571,0.68327425,1.494313197,0,6.661865013,0,2.010385997,6.545057133,5.335408221,2.010385997,3.746140751,1.494313197,1.330214177,0.381715286,3.92939335,2.389676937,0,9.690645642,9.712164648,9.681095892,15.02168292,14.79476291,5.163184719,15.80769359,0.381715286,1.145090477,1.775303439,5.498943323,0,1.145090477,7.308357234,5.833760431,6.497486228,1
